4	2	4	2	4	2	2	2	4	4	3	5	2	3	4	2	3	3	4	3	3	4	3	2	4	4	9	15	14	5	23	9	12	7	38	35	18	17	18	8	7	11	13	14
2	1	3	1	2	1	2	2	4	3	2	2	3	3	3	2	3	2	2	1	2	3	2	1	1	2	7	10	9	0	14	3	5	0	34	32	15	16	16	5	6	11	12	11
5	1	5	1	2	3	3	4	5	3	5	1	1	4	3	4	5	1	2	2	4	4	2	1	3	2	4	0	0	0	0	9	2	0	41	36	20	19	20	10	4	9	12	9
4	3	4	1	1	4	1	2	3	1	4	1	1	4	2	5	2	3	1	3	1	1	1	2	4	1	5	0	8	0	2	4	4	0	32	29	10	11	9	5	8	10	12	11
3	2	3	2	3	2	3	3	3	3	2	3	3	3	3	3	3	4	2	3	2	2	3	2	3	3	11	14	13	4	16	6	14	6	24	25	21	13	19	10	11	8	12	14
3	2	3	3	4	2	3	2	4	4	3	4	2	4	4	3	4	3	4	2	2	4	4	2	4	4	6	12	15	5	22	0	1	0	42	44	18	17	8	12	15	8	11	8
3	3	4	2	2	3	2	2	4	2	2	2	2	4	3	2	3	2	2	3	2	4	3	3	4	2	8	9	13	0	19	0	1	2	38	36	6	17	14	9	11	6	13	11
3	3	3	2	2	1	3	1	1	2	3	1	1	2	2	1	1	1	1	1	2	3	1	1	1	1	7	13	13	5	16	8	11	9	25	26	15	12	12	15	7	10	14	13
2	2	3	1	3	1	2	2	4	3	1	1	5	4	4	2	3	4	2	2	1	1	3	1	4	3	0	0	0	1	1	1	1	0	35	34	17	20	17	10	4	11	12	13
4	3	1	1	4	3	1	3	4	3	2	4	1	4	5	3	3	1	4	4	4	4	4	1	3	2	12	18	15	8	25	6	8	7	38	35	20	16	22	12	11	11	10	11
5	5	2	4	1	5	1	4	4	1	5	2	5	5	2	4	3	4	2	3	4	1	1	4	5	1	8	2	13	0	5	3	8	3	28	36	15	20	17	15	19	7	9	13
4	5	5	4	5	5	3	5	5	4	5	4	2	5	5	5	5	4	4	5	5	5	5	3	3	3	10	12	15	2	23	0	0	0	35	41	24	19	22	8	9	7	12	12
3	2	3	2	4	2	1	2	5	2	3	5	1	5	3	2	5	3	4	1	1	2	2	1	1	2	5	3	3	0	6	3	1	0	26	30	8	24	24	6	1	14	14	16
4	1	3	1	3	1	1	3	4	2	3	3	1	4	3	3	4	1	2	1	4	3	2	2	2	2	1	5	6	0	4	1	0	0	33	35	20	12	18	8	5	8	9	8
5	5	4	5	2	5	5	5	4	5	5	2	3	1	1	4	1	4	2	5	5	2	1	2	5	2	7	14	12	4	22	9	19	4	38	34	17	21	19	14	17	9	9	11
4	2	2	2	5	2	4	4	4	3	2	4	3	4	4	3	3	2	5	3	3	3	3	3	2	4	12	15	13	0	15	14	14	8	34	35	16	17	17	13	14	11	13	13
4	1	3	2	3	3	3	3	4	3	1	2	3	4	4	2	3	3	2	1	3	2	3	1	3	4	8	4	12	6	16	5	6	0	29	30	20	17	18	7	11	7	7	11
4	1	2	3	4	2	4	3	3	3	2	4	1	4	4	2	4	3	4	3	1	3	3	1	3	4	10	11	14	1	22	13	11	2	36	33	19	16	20	7	7	10	10	9
4	3	3	4	2	4	3	4	3	3	3	2	3	4	3	4	3	4	3	3	3	3	2	2	4	3	3	5	6	2	11	5	11	0	34	33	20	24	24	9	17	9	8	11
4	2	4	1	2	1	2	4	4	1	4	5	2	5	4	1	4	1	4	1	1	2	4	1	1	4	13	17	15	1	22	13	15	1	29	44	20	20	20	7	2	7	11	16
3	1	3	1	4	2	3	2	4	1	1	4	2	4	4	2	4	2	4	2	3	4	2	1	2	3	3	1	2	0	2	0	5	0	30	35	17	16	14	4	0	11	16	16
3	3	3	3	2	3	1	1	4	1	3	1	4	4	4	2	3	2	1	3	2	2	2	3	3	2	1	1	3	0	0	0	1	0	34	38	19	16	20	5	4	8	12	13
3	3	4	3	5	3	3	3	5	3	3	5	3	5	4	3	4	5	4	3	5	4	4	1	2	4	9	18	20	10	34	16	22	18	42	37	20	23	17	14	10	16	12	15
5	5	4	4	5	4	5	4	5	4	5	2	4	2	4	4	4	5	2	5	4	2	2	4	4	2	2	9	2	5	32	22	17	10	45	46	24	22	24	15	22	6	6	10
1	1	3	1	1	1	1	1	4	1	1	1	1	4	1	2	5	1	1	1	3	3	1	1	1	2	3	7	10	0	12	0	0	0	29	36	24	20	22	12	6	10	16	13
3	1	1	1	2	2	2	1	2	3	1	3	1	5	4	3	5	3	5	1	2	4	5	1	4	4	12	15	17	2	34	3	5	1	42	40	21	17	16	1	5	6	16	13
5	5	3	4	2	5	2	5	2	1	5	2	5	2	1	5	2	5	2	4	4	4	1	2	4	1	8	11	12	0	13	3	5	1	33	34	24	20	24	13	19	7	8	6
4	2	4	1	1	1	1	1	4	1	2	4	1	5	5	1	5	1	5	1	3	3	5	1	1	5	4	0	7	0	4	1	2	0	40	42	23	24	23	15	8	15	11	14
5	5	4	5	2	5	2	5	4	2	5	2	4	5	2	5	3	4	1	2	5	1	1	1	4	1	9	15	18	0	22	19	18	6	36	38	23	23	24	13	19	9	6	10
4	4	2	5	3	4	4	5	3	2	5	3	5	3	3	4	3	5	2	4	3	2	2	5	4	4	5	3	4	0	18	21	28	18	35	32	13	15	21	20	25	11	15	12
3	1	5	1	5	1	2	2	4	2	1	4	1	5	5	1	3	1	4	1	1	4	4	1	1	5	0	2	3	0	0	10	24	9	34	42	24	20	24	5	4	15	10	16
4	2	3	4	4	4	5	3	4	4	2	3	4	3	3	4	3	5	3	4	2	4	3	4	2	3	11	14	14	0	24	3	6	5	37	36	24	19	24	9	14	13	7	10
5	3	2	5	1	4	2	5	5	2	5	1	4	1	1	5	2	3	2	5	5	2	2	1	5	2	4	5	8	0	10	14	17	5	31	37	24	24	23	14	6	7	9	12
3	1	3	2	1	1	1	1	2	2	1	1	1	3	2	1	4	1	2	2	4	2	4	3	1	3	0	0	0	0	0	1	19	0	35	36	22	15	24	10	10	15	12	11
5	1	5	1	1	1	5	1	5	1	1	5	1	5	5	1	5	1	5	1	1	5	5	1	1	5	0	5	15	0	0	0	0	0	30	45	23	24	24	2	2	12	16	11
5	2	5	1	3	2	2	5	5	4	4	1	2	5	4	5	5	4	1	1	5	5	3	2	3	2	7	12	14	2	8	8	9	2	34	39	8	14	24	9	18	11	11	11
2	1	2	1	2	4	4	2	4	4	2	2	2	4	3	2	4	3	4	4	3	4	3	2	2	2	0	2	8	0	1	2	2	4	36	32	22	21	17	14	9	11	11	16
3	4	5	3	3	2	5	2	5	5	3	4	5	3	4	3	3	5	2	3	5	2	2	1	3	3	11	20	15	5	30	11	14	4	43	37	6	20	19	12	14	14	13	14
5	2	4	1	1	1	1	4	3	1	2	1	2	4	4	3	5	1	3	1	4	4	1	1	1	2	6	10	14	0	6	7	8	0	29	35	24	16	24	7	4	9	12	11
3	1	2	1	3	1	2	1	3	2	2	2	1	4	3	1	2	1	2	1	2	2	3	1	1	2	9	15	12	0	21	9	5	0	31	38	24	21	21	14	11	12	9	15
5	4	3	3	3	4	4	4	4	2	3	3	3	3	3	4	3	3	3	3	3	3	2	3	3	3	4	3	3	0	4	4	8	2	29	29	15	16	16	10	16	13	10	12
5	2	4	1	3	1	2	4	5	2	3	2	3	5	4	3	5	3	3	2	4	1	3	1	4	2	0	0	3	0	0	16	17	7	37	40	13	12	10	9	11	12	12	15
4	3	4	4	2	4	3	4	3	2	4	2	5	3	4	4	3	5	2	3	4	2	2	4	3	2	9	7	6	1	12	8	8	3	37	30	15	17	11	13	14	12	12	9
4	2	4	2	3	2	2	2	3	3	2	2	3	3	3	2	3	2	2	1	1	4	4	1	1	4	6	6	5	0	9	7	1	0	30	30	21	17	24	8	10	14	10	14
3	4	3	4	2	4	2	5	2	4	4	3	5	2	2	5	2	5	1	3	5	2	2	5	4	2	12	15	14	0	20	24	32	20	29	29	20	21	17	14	18	11	12	11
5	5	5	5	5	5	1	5	1	3	5	1	5	1	1	5	1	5	1	5	4	1	1	5	5	5	12	20	14	10	31	18	24	18	27	31	19	24	24	19	26	5	12	14
5	5	5	3	5	5	5	5	4	5	3	5	5	4	5	4	3	3	5	3	3	3	3	5	5	4	15	22	20	2	35	17	16	1	36	40	24	24	24	8	24	8	12	12
3	1	3	1	2	1	1	2	1	1	1	2	1	4	2	1	4	1	2	1	1	4	4	1	1	3	0	0	0	0	0	0	1	0	32	37	24	23	22	5	1	8	15	14
3	5	3	5	1	3	1	5	5	2	4	1	4	5	2	4	2	4	2	4	5	3	2	5	3	2	0	11	12	0	14	18	9	0	36	28	17	19	24	9	15	5	5	10
4	3	3	2	3	2	2	1	3	3	3	2	1	3	3	2	3	3	2	3	3	3	2	2	2	2	7	13	9	0	20	0	4	0	26	30	24	22	24	13	8	9	10	10
3	3	4	3	3	2	5	4	3	4	4	2	5	3	3	3	2	4	1	3	4	2	2	1	2	3	14	24	15	3	24	16	18	15	28	36	24	20	23	13	12	12	14	15
2	1	4	1	5	1	2	1	4	2	1	4	1	5	3	1	4	1	4	1	2	4	1	1	1	3	0	0	4	0	11	0	0	0	35	32	12	21	10	3	3	13	13	12
4	2	3	2	4	4	5	5	3	2	2	2	3	2	2	4	2	3	2	3	4	2	2	2	4	2	7	6	15	0	18	22	17	5	35	29	13	17	21	13	16	12	12	13
3	2	4	2	2	2	2	1	3	2	1	2	1	4	4	2	4	1	3	1	3	2	3	2	2	3	9	15	15	0	15	14	7	4	29	33	21	12	15	5	7	10	11	12
5	3	3	3	3	1	3	1	3	1	3	5	1	3	5	1	5	3	3	1	5	1	1	3	3	3	15	7	13	0	8	12	2	0	19	27	24	24	24	15	3	12	15	14
4	2	4	1	2	1	3	1	5	3	2	1	2	3	4	2	2	2	3	2	2	2	4	1	1	4	7	6	6	0	19	3	6	0	34	36	13	21	24	10	11	11	11	10
5	4	4	4	4	4	5	4	3	3	4	3	5	3	3	4	3	4	3	4	4	3	3	4	4	3	4	4	5	0	5	21	19	8	39	31	19	12	12	14	17	4	10	4
3	3	2	3	2	3	3	3	3	3	4	3	2	4	3	2	4	4	2	1	4	3	4	1	2	3	0	0	12	0	6	6	2	3	37	35	19	24	24	9	12	8	8	9
5	5	2	5	1	5	2	5	4	1	5	1	5	2	1	5	2	5	1	5	5	1	1	5	5	1	8	9	9	0	9	14	30	18	27	34	7	19	20	16	22	9	9	9
4	1	4	2	4	3	1	3	3	1	3	2	1	4	4	3	3	2	2	2	2	3	3	1	1	3	3	2	5	0	6	2	9	3	33	28	20	24	24	9	13	11	11	10
5	4	5	4	5	4	2	2	4	4	3	5	2	4	4	2	4	2	3	3	4	5	3	2	4	4	7	13	15	3	27	14	19	13	35	32	18	16	22	10	12	13	9	11
5	5	3	5	2	5	2	5	4	2	5	2	5	2	2	5	2	4	2	1	3	2	1	2	4	1	4	5	13	1	13	7	10	8	27	35	15	7	17	12	21	8	9	14
4	1	4	2	4	2	2	3	4	3	2	3	4	4	3	2	4	4	4	2	3	3	4	1	1	3	5	5	8	0	9	4	6	1	34	33	18	20	24	6	15	8	8	9
5	5	2	5	1	5	1	5	2	1	5	1	4	2	2	5	2	5	1	4	5	1	1	4	5	1	1	3	17	0	2	8	18	9	34	32	13	19	17	18	22	8	10	11
4	3	2	3	2	4	1	3	3	1	4	3	3	2	2	3	3	3	3	2	2	2	3	2	3	2	1	7	10	0	14	4	5	2	25	23	22	18	20	12	12	5	10	11
4	3	4	3	5	4	5	3	5	5	3	4	4	3	5	4	3	5	2	3	3	3	2	4	3	3	12	11	16	0	17	17	9	2	40	37	24	24	24	12	7	14	15	14
1	1	3	2	1	2	1	3	3	1	2	1	1	3	4	3	4	2	1	1	1	4	5	1	1	4	10	12	16	0	19	0	0	0	38	27	18	22	18	7	7	14	14	15
2	1	3	1	2	1	1	1	5	1	3	2	2	5	1	2	5	1	2	1	1	1	1	1	1	1	10	6	18	1	8	7	9	8	38	37	24	12	24	10	5	11	12	9
4	4	2	5	3	5	1	2	2	2	4	2	5	3	3	4	2	5	2	4	4	2	1	2	4	2	8	11	12	7	17	6	13	0	33	30	23	18	24	11	19	8	7	12
3	1	5	1	5	1	3	1	5	3	1	5	1	5	5	1	5	1	5	1	1	5	5	1	1	5	8	9	15	0	16	6	2	0	36	39	24	24	24	1	0	14	16	14
4	3	3	3	2	4	3	4	4	3	4	3	4	4	2	4	3	4	3	4	2	3	3	3	4	3	12	16	13	6	31	12	19	8	30	35	24	22	22	7	13	12	12	12
5	4	4	4	3	3	4	4	3	3	4	3	5	4	4	3	4	4	4	3	3	4	3	5	4	4	5	6	9	0	15	12	7	4	39	36	13	12	13	16	16	3	4	10
4	1	5	1	3	2	2	3	5	1	2	3	2	5	3	2	5	2	2	1	3	4	3	1	1	3	6	10	14	0	11	3	4	1	38	37	23	23	24	5	4	13	15	13
5	3	5	2	3	2	5	1	5	5	3	4	2	5	4	1	5	1	5	1	1	5	3	1	1	4	0	0	9	0	5	2	14	0	37	28	20	24	22	10	4	11	10	5
1	5	4	1	3	5	5	5	1	5	2	4	5	1	5	3	3	5	4	5	2	5	5	5	5	5	9	7	5	0	2	16	18	7	33	24	24	24	24	13	14	9	11	9
3	3	3	2	2	2	3	2	3	3	2	2	1	3	2	3	3	1	3	2	2	3	3	2	2	2	7	9	9	1	18	2	3	1	34	34	20	16	20	13	11	11	13	11
4	1	1	1	1	1	1	3	5	1	2	3	1	5	4	3	3	1	3	1	1	2	3	1	4	1	12	11	10	5	16	3	1	0	32	39	24	21	24	7	4	10	15	14
5	3	2	2	3	2	4	3	2	3	5	2	2	1	5	5	4	2	2	1	3	2	1	2	1	1	9	14	10	4	21	9	12	5	29	34	24	16	24	9	12	11	12	12
5	5	4	3	4	3	4	3	2	3	3	4	3	2	4	4	3	4	3	5	2	3	3	3	3	4	7	5	8	0	12	2	6	3	36	33	19	17	20	9	15	7	11	13
3	3	3	2	3	3	3	3	3	4	2	2	3	4	3	3	4	4	3	3	3	2	3	3	3	3	7	12	13	0	26	10	17	3	30	32	20	23	20	12	12	8	14	11
4	2	2	2	1	2	3	2	3	2	2	2	2	3	2	2	3	2	2	2	2	3	2	2	3	2	7	12	11	6	22	4	2	1	26	24	20	16	19	7	12	8	13	12
4	2	4	1	3	2	3	3	3	2	2	2	2	3	3	2	3	2	2	1	3	2	2	2	2	2	9	11	12	1	23	2	10	4	38	42	24	24	24	8	9	8	13	15
3	2	3	2	3	2	4	4	4	3	2	2	3	4	4	3	4	3	3	2	3	4	4	1	2	3	14	20	14	1	21	3	2	1	38	37	22	15	17	9	14	9	10	11
5	5	3	4	1	3	1	5	3	1	3	1	1	4	3	5	2	4	2	3	5	1	1	2	5	1	0	0	9	0	0	4	2	0	18	23	16	6	14	9	12	4	9	16
5	3	4	1	1	2	3	5	5	3	4	2	4	5	3	4	4	4	2	2	4	1	1	2	4	1	4	0	9	0	5	2	4	0	25	34	18	20	15	10	10	8	7	9
5	2	3	4	2	5	1	4	4	2	5	1	2	4	2	2	4	2	2	3	5	2	4	1	3	3	0	3	3	0	1	12	5	7	41	39	7	17	12	13	11	8	8	12
4	4	4	4	2	4	4	4	3	3	3	2	2	4	4	4	4	3	2	3	3	3	3	2	4	3	0	4	2	0	4	6	4	3	36	32	9	9	4	12	16	7	12	7
1	2	4	2	3	2	4	1	4	4	1	4	2	4	4	1	4	2	4	2	2	3	4	2	2	4	12	15	15	4	27	3	11	0	32	38	24	24	24	9	7	15	16	12
5	2	4	4	2	3	5	5	5	4	4	1	3	5	4	4	5	4	2	2	4	3	3	4	3	3	3	3	4	0	3	6	6	1	40	39	20	23	24	11	15	12	8	14
3	1	5	1	3	1	1	3	5	3	3	3	3	5	3	2	5	2	3	2	2	4	2	1	1	2	8	13	18	0	27	4	1	3	43	41	24	20	24	5	4	15	14	11
4	3	1	2	2	2	3	4	3	2	2	2	2	2	2	3	3	2	1	2	4	4	2	1	1	2	7	12	7	0	21	7	5	2	26	31	17	24	24	9	14	7	13	15
4	2	2	3	4	3	5	4	3	1	1	2	2	2	4	4	4	3	4	2	4	3	4	3	2	3	6	22	20	6	23	8	2	1	41	32	13	17	22	6	12	15	9	15
5	4	2	5	1	5	4	4	3	1	4	1	4	2	1	4	2	5	2	4	2	3	1	4	5	3	10	18	11	0	13	6	11	8	31	33	22	13	21	17	21	5	6	7
3	2	4	2	4	2	4	3	4	4	4	4	3	4	4	3	4	4	4	2	1	3	4	2	2	3	14	18	15	2	23	5	5	0	37	37	20	20	20	3	1	16	15	14
3	1	3	1	5	2	2	3	5	3	1	4	3	5	4	4	5	2	4	3	2	5	4	1	2	5	3	3	12	2	7	0	0	0	38	32	21	18	22	10	6	5	12	9
4	2	3	2	2	2	2	2	3	2	4	2	2	3	2	4	3	2	2	3	2	2	2	2	3	2	7	8	10	2	19	6	13	6	32	31	23	18	20	7	11	12	11	9
3	2	4	3	4	3	4	3	3	3	3	3	2	3	3	3	4	3	3	4	4	3	3	2	2	3	4	3	9	0	8	0	12	3	29	36	22	22	24	13	13	4	9	10
2	2	4	2	4	3	2	2	2	4	3	3	3	4	4	2	4	3	3	3	3	4	4	2	2	4	10	17	17	2	15	0	5	0	38	43	8	8	10	5	7	10	9	14
5	1	5	1	2	1	5	1	5	5	1	2	1	5	4	1	5	4	1	1	3	5	3	1	1	3	1	2	2	0	2	0	1	0	42	34	24	20	20	7	12	15	10	15
3	3	4	2	1	3	1	4	1	2	3	2	4	3	3	4	2	2	1	5	1	3	2	1	1	1	1	0	8	0	5	8	21	12	36	20	13	24	20	18	16	8	6	3
4	4	3	4	3	4	2	3	4	1	4	3	2	4	3	4	3	4	2	2	4	2	2	2	3	2	4	1	7	0	4	5	7	2	37	31	19	20	19	5	10	11	11	14
3	3	3	3	2	4	1	4	3	2	1	1	3	1	1	4	2	3	1	2	3	2	1	2	3	2	10	12	9	4	19	4	13	4	32	32	17	9	12	17	20	11	11	12
4	1	1	2	4	2	4	1	4	4	2	4	1	4	4	1	4	2	4	2	2	4	4	1	1	4	7	10	9	0	12	3	3	1	32	31	9	10	13	15	4	11	9	11
3	2	3	2	2	2	2	2	3	3	2	2	2	2	3	1	3	2	2	1	2	3	2	1	1	2	7	12	14	2	22	2	0	2	31	27	11	12	9	7	9	11	12	11
3	1	3	1	3	1	1	1	2	3	1	4	1	3	3	1	3	1	3	1	2	2	4	1	1	3	9	8	14	0	24	0	14	3	34	36	24	24	24	9	7	11	14	15
4	4	4	3	3	3	2	2	2	2	2	2	3	3	3	2	2	3	2	4	2	2	3	2	2	2	4	3	3	0	6	8	9	0	25	32	19	18	19	11	12	12	10	13
5	5	3	4	3	5	4	5	3	4	5	2	2	3	3	5	3	4	2	3	3	2	2	3	4	3	0	1	4	0	4	4	5	0	29	32	19	22	20	15	18	8	9	7
4	1	3	3	2	4	2	2	4	2	4	1	2	3	2	4	2	2	2	1	2	1	1	2	2	1	6	9	9	0	13	7	6	4	26	27	21	18	10	12	10	14	14	10
4	2	2	2	1	2	1	1	1	2	2	2	1	2	1	1	1	1	1	2	2	2	1	1	1	2	6	16	16	0	23	0	0	0	38	41	24	18	18	5	7	13	13	15
3	1	1	1	1	1	1	4	4	1	1	1	2	3	1	1	4	1	1	1	3	1	5	1	1	3	10	12	12	0	4	2	8	3	29	39	10	9	8	1	5	16	15	16
3	2	4	1	4	1	2	3	4	2	2	5	1	4	3	3	4	2	5	1	1	4	3	2	2	4	10	15	16	0	20	9	22	16	33	40	21	24	24	13	14	9	9	2
3	2	4	3	3	3	3	2	3	3	3	3	3	3	4	2	3	3	3	3	3	2	3	2	3	3	8	13	12	4	20	11	12	8	39	34	19	14	24	7	15	10	8	13
3	2	2	3	3	2	3	3	3	3	3	2	3	2	1	4	2	2	2	3	2	3	2	1	5	3	13	4	5	0	6	0	5	1	31	28	24	12	24	9	14	10	13	12
4	4	2	4	2	3	5	4	3	3	3	2	2	2	3	3	3	3	1	5	4	3	4	5	4	2	11	12	10	2	17	14	21	16	23	22	15	18	8	12	23	6	8	11
4	3	4	3	3	5	3	5	2	2	4	4	4	3	3	5	5	3	3	3	3	3	4	3	4	4	14	20	15	4	25	7	4	0	47	38	21	20	20	7	12	9	14	10
4	3	4	2	2	3	2	4	4	4	2	4	3	5	4	2	4	2	3	2	4	2	2	1	2	4	9	10	13	4	17	10	10	0	43	37	19	21	24	3	6	8	12	12
2	1	4	1	2	2	1	4	2	2	3	2	1	4	4	2	5	2	3	1	2	2	3	1	1	3	6	9	9	0	1	0	0	0	34	33	12	12	10	5	4	14	10	13
5	3	5	3	4	3	4	3	5	3	2	4	2	4	5	3	4	2	3	2	5	5	5	1	3	4	3	7	17	1	11	7	9	3	39	31	20	13	12	15	8	8	12	14
3	2	2	2	2	3	3	3	3	3	3	2	2	3	2	3	2	2	3	2	2	1	3	2	2	3	3	5	8	1	6	0	0	0	27	34	24	24	24	10	9	14	13	13
3	2	3	2	3	2	2	2	3	3	2	2	2	4	3	2	4	2	3	2	2	3	4	2	3	3	12	17	14	4	26	6	3	0	35	35	16	20	17	11	8	9	10	11
4	3	2	3	3	2	4	4	4	4	5	3	1	4	3	5	5	3	4	3	3	4	2	1	3	3	4	9	10	1	21	14	8	5	38	36	20	18	20	8	6	9	12	10
5	1	4	1	1	3	1	4	4	4	4	2	1	5	4	4	5	1	1	1	1	4	1	1	1	4	4	6	10	0	0	0	0	0	42	43	24	24	22	14	9	12	12	15
5	3	4	4	2	4	3	4	3	3	3	2	4	3	2	4	3	4	3	3	4	3	3	2	4	2	8	9	11	0	15	10	7	6	37	34	17	12	17	7	16	7	8	8
4	5	2	5	1	5	1	3	2	1	2	1	4	1	1	5	1	5	1	5	5	2	1	5	5	2	12	14	13	0	16	17	20	6	34	38	24	16	24	15	17	9	8	9
2	3	4	2	3	2	3	1	4	4	4	4	3	5	4	3	4	3	3	2	4	4	3	2	2	3	3	4	5	0	12	1	3	3	41	40	17	18	17	5	2	10	10	10
5	5	5	5	1	5	1	5	5	1	5	1	3	5	1	5	1	1	1	5	5	1	1	1	5	1	12	20	17	0	10	7	11	0	23	27	10	6	4	8	15	10	6	10
4	3	4	2	2	3	2	4	4	3	4	2	4	3	3	4	3	4	3	4	4	2	3	3	4	3	5	13	12	0	17	8	14	3	41	33	15	21	24	15	11	11	12	11
3	1	4	2	3	3	4	3	4	4	3	3	4	4	4	2	4	3	4	1	1	4	3	1	4	3	8	10	12	4	18	3	3	2	38	39	17	11	15	8	11	12	6	12
4	4	2	3	4	4	3	3	4	3	4	3	3	3	4	4	3	4	4	3	2	4	4	4	4	4	1	1	2	1	6	2	3	0	29	33	20	16	20	12	18	7	14	14
4	3	4	2	1	3	2	4	4	3	4	1	1	4	3	3	4	2	2	1	4	1	2	1	2	2	0	0	3	0	0	8	1	0	35	34	19	19	17	11	10	9	7	10
3	5	4	5	3	3	3	3	3	3	3	3	3	3	3	2	4	4	3	2	5	3	4	2	5	2	4	6	8	4	17	3	5	2	39	37	13	24	19	19	28	2	5	9
5	1	4	1	3	3	1	4	5	1	3	3	1	4	4	4	3	1	3	1	3	1	1	1	1	2	10	14	14	0	26	3	7	0	38	35	21	23	23	5	2	11	13	14
4	3	2	1	2	1	2	2	2	2	3	2	2	3	3	3	3	3	2	2	2	2	3	2	1	2	5	5	6	0	9	3	1	1	32	32	19	21	16	8	8	10	12	9
4	2	2	2	3	3	2	4	3	2	4	2	2	3	2	4	4	2	2	2	3	3	2	3	3	2	0	0	4	0	0	0	2	0	35	33	6	9	6	2	0	7	15	14
4	5	4	4	3	5	4	4	4	4	4	3	4	4	4	5	4	4	3	4	4	3	3	4	5	3	10	21	15	1	28	13	22	17	35	34	20	23	20	9	11	11	13	12
5	5	5	2	2	1	3	4	4	2	3	4	1	4	3	4	4	2	3	1	3	4	3	2	1	2	15	16	10	5	13	9	6	3	37	36	24	4	24	5	3	4	7	15
5	2	2	1	3	1	3	4	4	3	3	4	3	5	2	1	5	2	4	2	4	4	4	2	1	4	10	15	14	0	24	5	2	0	38	40	23	24	24	7	4	14	14	15
4	2	5	2	4	2	3	2	3	4	3	3	2	4	5	1	4	2	3	3	2	3	4	2	2	4	10	13	18	0	27	6	6	5	38	35	23	24	21	11	11	7	9	8
4	3	2	3	4	3	5	3	4	3	4	3	4	2	3	3	4	3	3	4	4	4	2	3	3	2	5	10	13	1	22	5	11	3	37	36	23	24	24	8	6	14	13	12
3	1	4	1	2	1	4	2	2	4	2	2	3	3	4	2	3	3	4	1	3	2	4	3	1	4	5	1	1	0	4	2	0	0	27	31	24	24	24	6	3	9	13	13
4	2	3	1	1	2	1	2	3	1	1	1	1	4	3	3	3	2	2	2	1	1	1	3	1	1	8	0	2	0	4	3	3	0	26	29	20	20	18	9	11	9	10	8
5	1	3	1	4	2	3	1	3	3	3	5	1	4	5	3	3	3	5	3	3	4	4	3	3	4	14	17	20	1	35	14	14	12	33	36	24	24	24	9	7	16	12	9
3	1	3	1	3	1	3	1	4	3	2	3	1	4	2	1	4	3	4	2	2	3	3	1	1	3	0	5	14	0	9	0	6	0	31	37	21	15	20	6	3	12	15	15
3	2	4	2	3	1	2	3	4	3	2	4	4	4	4	2	4	3	3	1	3	3	4	3	3	4	1	1	0	0	2	4	5	0	39	43	13	18	19	6	7	7	12	15
2	2	3	1	3	2	2	1	4	2	2	2	3	4	3	2	3	3	4	2	3	4	3	2	4	4	8	15	15	5	23	11	10	7	34	34	20	20	20	10	8	13	14	12
4	4	1	4	2	2	1	3	2	2	4	2	3	2	2	4	2	3	2	3	4	2	2	4	3	2	6	8	14	0	7	9	7	1	27	17	18	18	24	11	15	11	14	12
4	5	3	2	1	4	2	4	4	3	4	2	4	3	2	5	2	4	1	4	3	1	1	3	4	1	0	4	9	0	0	15	19	9	24	35	13	20	16	12	12	5	10	11
4	1	1	1	1	1	2	3	4	1	1	1	1	5	3	2	4	1	1	2	1	2	3	1	1	4	8	6	14	1	8	1	0	1	33	31	19	9	22	10	5	11	12	5
5	3	4	3	3	4	2	4	4	2	3	3	3	3	2	3	3	4	3	2	4	2	1	1	4	3	1	6	10	0	0	5	0	0	31	25	15	18	24	7	16	5	11	13
5	4	3	5	2	5	2	5	3	1	4	3	3	5	4	3	3	5	3	4	3	3	3	3	5	2	3	5	10	0	0	4	0	0	35	19	11	24	24	18	23	7	3	3
4	4	4	3	3	4	4	4	2	3	3	2	4	4	4	4	3	4	1	4	3	4	4	3	4	5	1	1	7	0	4	15	19	5	31	28	10	12	14	12	17	6	13	12
3	1	1	2	1	2	1	2	1	1	3	1	1	4	2	1	4	1	1	1	2	2	2	1	1	2	0	8	8	0	8	3	1	1	31	43	7	11	13	1	2	12	11	15
3	3	2	3	3	4	1	1	2	1	2	2	4	3	3	3	2	4	3	3	1	1	3	4	4	3	0	3	5	0	14	9	13	4	28	25	15	11	8	11	12	11	15	7
5	3	4	5	3	3	4	5	3	4	4	3	4	3	3	3	3	4	2	3	4	3	3	1	4	3	11	9	15	2	20	4	7	2	37	30	23	23	24	8	9	13	11	11
3	3	4	4	4	4	5	4	5	5	5	3	3	4	5	4	3	4	3	1	2	4	2	1	2	3	9	0	8	0	3	4	8	0	43	47	17	19	24	8	7	11	13	16
4	2	3	3	2	4	2	4	4	2	4	3	4	4	3	4	3	4	4	3	2	2	1	2	3	1	6	13	11	0	15	14	16	12	36	31	6	12	17	12	20	7	6	9
3	2	4	2	1	4	1	3	4	1	2	1	4	3	3	4	3	4	4	3	2	2	3	1	3	3	3	1	5	0	4	2	5	1	33	33	16	18	20	9	8	12	8	11
5	5	3	4	4	4	3	4	3	4	3	4	3	4	3	4	3	4	3	4	3	4	3	4	3	4	9	9	18	0	21	19	24	18	24	36	24	4	24	16	23	6	6	13
4	1	3	1	2	1	1	1	4	4	1	3	1	4	4	1	4	1	3	1	1	4	3	1	1	4	11	15	16	0	25	3	8	1	39	36	24	21	24	5	2	16	16	14
