    -0.351     0.567     1.233     0.779    -2.252    -0.586    -0.144     0.004    -0.538    -0.762     0.000     0.001     0.002     0.000     0.004     0.000     0.116     0.877     0.000     0.000     8.000
    -0.689    -0.015    -0.942    -1.117     0.043    -0.535     0.272    -0.559    -1.122     0.095     0.000     0.000     0.002     0.000     0.139     0.000     0.252     0.606     0.001     0.000     8.000
    -0.463    -0.889     0.301     1.296    -0.263    -0.793    -1.114    -0.700    -0.668    -1.074     0.000     0.000     0.000     0.000     0.057     0.000     0.849     0.093     0.000     0.000     7.000
     0.888    -1.180    -0.165    -1.117    -1.181    -1.259     1.380    -0.418     2.316    -1.151     0.000     0.040     0.000     0.000     0.000     0.959     0.001     0.000     0.000     0.000     6.000
    -0.576     1.004     0.767     1.469     1.574     0.604    -0.144     0.989     0.759    -1.385     0.000     0.000     0.947     0.006     0.004     0.000     0.000     0.043     0.000     0.000     3.000
     0.212    -1.035     0.301    -1.290    -1.640    -1.518    -0.559    -0.559    -0.992    -0.217     0.011     0.004     0.000     0.000     0.000     0.000     0.957     0.028     0.000     0.000     7.000
    -2.153     2.169     1.077     0.951     1.880     1.794    -0.421     0.707    -0.019     1.263     0.000     0.000     0.999     0.000     0.001     0.000     0.000     0.000     0.000     0.000     3.000
    -1.139    -0.743    -1.097     0.089    -0.263     1.018    -1.114    -0.418    -0.862    -0.606     0.000     0.000     0.010     0.000     0.508     0.000     0.108     0.374     0.000     0.000     5.000
    -0.463    -0.307    -0.010    -0.428     1.115     0.035    -0.282     0.285     1.213     1.107     0.000     0.000     0.091     0.022     0.011     0.000     0.002     0.873     0.002     0.000     8.000
    -0.238     0.713    -2.029    -0.773    -0.722    -0.845    -0.282    -0.277    -0.084     0.718     0.000     0.000     0.001     0.000     0.011     0.000     0.077     0.911     0.000     0.000     8.000
     1.339    -0.598    -0.010     0.607    -1.640    -0.793     0.687     0.004     1.408    -0.606     0.000     0.827     0.000     0.007     0.000     0.156     0.005     0.004     0.000     0.001     2.000
