     0.325     0.567    -0.631    -0.428     0.809    -2.139    -0.421    -1.825     0.630    -1.307     0.000     0.005     0.991     0.000     0.004     0.000     0.000     0.000     0.000     3.000
    -0.576     0.421     1.698     0.262    -0.569     0.035     0.133    -0.277    -1.057    -0.139     0.000     0.073     0.019     0.000     0.828     0.000     0.000     0.000     0.079     5.000
     0.438    -0.161    -0.321     0.434     0.043     1.070     0.410     1.833     0.175     0.172     0.000     0.000     0.000     0.001     0.070     0.007     0.000     0.921     0.001     8.000
     1.677    -0.598    -1.718    -2.841     0.503    -0.276    -1.529    -0.981    -0.279    -0.295     0.022     0.000     0.957     0.008     0.013     0.000     0.000     0.000     0.000     3.000
    -0.238    -0.307     0.301     0.262     1.115     1.070    -0.975     0.285    -1.187     0.718     0.000     0.040     0.001     0.000     0.703     0.000     0.000     0.003     0.252     5.000
    -1.364     1.586     0.922     1.641     0.350    -0.742     0.133     0.145    -0.927     0.017     0.000     0.192     0.000     0.000     0.038     0.000     0.000     0.000     0.770     9.000
    -0.689    -1.180    -0.631    -0.083     0.043    -0.224    -1.529    -0.981    -1.122    -0.451     0.000     0.184     0.736     0.000     0.081     0.000     0.000     0.000     0.000     3.000
     1.339    -0.598     1.388     0.089     0.350     0.604    -0.698     1.130     0.889     0.095     0.000     0.000     0.000     0.002     0.011     0.000     0.002     0.985     0.000     8.000
     0.888     0.567    -0.165    -0.083    -0.263     0.086    -0.005     0.707     1.148    -0.451     0.000     0.000     0.004     0.014     0.380     0.005     0.001     0.595     0.001     8.000
    -0.125    -1.180    -1.408     0.089    -0.263    -0.949    -0.005    -0.700    -0.473    -0.061     0.000     0.002     0.895     0.001     0.101     0.000     0.000     0.000     0.000     3.000
     0.776    -0.743    -0.476    -0.083    -1.487    -0.121     1.795     0.004    -0.149     0.951     0.000     0.000     0.006     0.918     0.054     0.020     0.000     0.001     0.000     4.000
    -1.139     0.130    -0.321    -0.255     1.421     0.242     1.241    -0.700     0.694     0.328     0.000     0.371     0.005     0.000     0.312     0.105     0.000     0.000     0.207     2.000
    -1.702     1.441     0.456     0.607     1.268    -0.276    -0.698     0.285    -0.862    -0.684     0.000     0.444     0.000     0.000     0.009     0.000     0.000     0.000     0.547     9.000
    -1.139    -0.015     0.767     0.779    -0.722     0.293    -1.252     0.004    -1.122    -0.061     0.000     0.356     0.008     0.000     0.523     0.000     0.000     0.000     0.113     5.000
     0.550     1.441    -0.165    -0.255     0.809     1.328     3.873     1.270     2.446     0.328     0.000     0.000     0.000     0.000     0.000     0.999     0.001     0.000     0.000     6.000
     2.014    -1.617    -0.631    -0.945    -1.181     2.674     2.488     2.255     1.992     1.107     0.000     0.000     0.000     0.001     0.000     0.000     0.998     0.001     0.000     7.000
    -0.125     0.858    -0.010     0.779     0.656    -0.845    -1.391    -1.544    -1.187     0.795     0.000     0.894     0.035     0.000     0.068     0.000     0.000     0.000     0.004     2.000
    -1.477     0.276    -0.165     1.641     0.962     1.794     0.133    -0.137    -0.603    -0.139     0.000     0.114     0.000     0.000     0.019     0.000     0.000     0.000     0.867     9.000
     1.451    -1.763     1.388    -2.669     0.196    -0.069    -0.975     0.145    -0.603     0.951     0.001     0.000     0.152     0.569     0.202     0.000     0.000     0.076     0.000     4.000
     0.438     1.004    -0.787    -1.462     1.268     1.484    -1.529    -0.559    -0.992     1.107     0.000     0.086     0.004     0.000     0.825     0.000     0.000     0.001     0.084     5.000
     1.451    -1.180     0.456     0.262     1.727     0.552    -1.114    -0.277     1.603     1.107     0.000     0.000     0.013     0.004     0.176     0.000     0.001     0.805     0.000     8.000
     2.915     0.713    -0.476    -1.117     0.043     0.242     1.934     1.552     3.159    -0.528     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     7.000
    -1.139     1.149     1.698     0.434     1.727     1.277    -1.252     0.567     1.603     0.951     0.000     0.001     0.000     0.000     0.002     0.000     0.000     0.000     0.997     9.000
     0.438    -0.452     1.388     1.469    -0.416     0.552     0.826     0.145    -0.279     0.873     0.000     0.000     0.004     0.008     0.909     0.004     0.000     0.062     0.013     5.000
     0.100    -0.743     1.543     0.089    -0.263    -0.535     0.964    -1.122     1.148     1.185     0.000     0.003     0.254     0.012     0.727     0.003     0.000     0.001     0.001     5.000
     0.100     0.713    -0.010     0.262    -0.263     0.759    -0.698     1.411     0.111     0.406     0.000     0.000     0.000     0.000     0.553     0.001     0.000     0.393     0.053     5.000
    -1.702     0.858    -0.631     1.296     1.727    -0.121    -1.529    -2.529    -1.187     1.185     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000
     0.888    -0.015    -0.321    -0.428     1.421     0.604     0.687     0.145     0.046    -0.762     0.000     0.000     0.040     0.008     0.643     0.219     0.000     0.087     0.003     5.000
     0.438     0.713     0.767    -0.773     1.727    -0.276    -0.837     0.004    -0.668     0.328     0.000     0.033     0.011     0.000     0.876     0.000     0.000     0.005     0.074     5.000
     0.776     1.149     0.301    -0.428     0.503     1.691     0.410     1.552     0.694    -0.840     0.000     0.000     0.000     0.000     0.038     0.032     0.000     0.925     0.005     8.000
    -0.914    -0.161     1.077    -0.083     1.115    -0.379    -1.252    -0.418    -0.214     0.640     0.000     0.678     0.006     0.000     0.223     0.000     0.000     0.000     0.092     2.000
     0.663     0.421    -0.165     0.607     1.115    -0.172     0.272    -0.840    -0.279     0.795     0.000     0.018     0.069     0.000     0.895     0.003     0.000     0.001     0.013     5.000
     0.776     0.276    -2.340    -0.773     0.503    -0.897    -0.005     0.426    -0.279    -0.684     0.000     0.000     0.270     0.016     0.683     0.015     0.000     0.015     0.000     5.000
     0.100     0.858    -0.631    -0.428    -0.110     1.225    -1.252    -0.137     1.408    -1.619     0.000     0.010     0.064     0.000     0.890     0.001     0.000     0.019     0.016     5.000
     0.888    -0.015    -0.942    -0.255    -2.405    -0.017     1.241    -0.418     0.046    -0.996     0.002     0.000     0.062     0.917     0.017     0.001     0.000     0.000     0.000     4.000
    -0.125     0.713     0.301    -0.083     0.196    -1.000    -0.559    -0.137    -0.668     0.484     0.000     0.050     0.031     0.000     0.902     0.000     0.000     0.000     0.017     5.000
     1.451     0.130    -0.010    -0.945     0.196    -1.207     3.042     0.567     3.743     0.172     0.000     0.000     0.000     0.003     0.000     0.002     0.995     0.000     0.000     7.000
     2.915    -0.307     0.767     0.951     0.503    -0.690     2.072     1.270     2.705     0.873     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     7.000
     1.451    -0.161    -1.408     1.813     1.268     1.070     0.272     2.536     1.019     1.263     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.999     0.000     8.000
    -1.477     0.567    -0.165     0.262    -0.110     0.035    -1.529    -1.262    -1.122     1.029     0.000     0.987     0.000     0.000     0.008     0.000     0.000     0.000     0.005     2.000
     0.550    -1.908     0.301    -0.428    -0.263    -0.586     0.964    -0.418     0.565     0.328     0.002     0.000     0.251     0.676     0.069     0.001     0.000     0.001     0.000     4.000
     0.212    -0.598     1.233    -1.117     0.962    -1.259    -1.114    -0.277    -0.927     1.107     0.000     0.023     0.180     0.000     0.794     0.000     0.000     0.001     0.002     5.000
     0.663     1.149     0.301     0.262     1.268    -0.379    -0.421     0.426     1.992     0.873     0.000     0.000     0.000     0.000     0.505     0.002     0.000     0.438     0.054     5.000
    -1.477     0.713    -0.942     0.607    -0.110    -0.586    -1.252    -1.403    -1.187    -0.996     0.000     0.991     0.006     0.000     0.002     0.000     0.000     0.000     0.000     2.000
     1.113     0.567    -0.631    -0.600     1.268    -0.535     1.657    -0.840     1.667    -0.373     0.000     0.000     0.087     0.026     0.125     0.758     0.001     0.003     0.000     6.000
    -0.801    -0.015    -1.563     0.779    -0.263    -1.000     0.272    -1.403     0.435    -0.606     0.000     0.158     0.752     0.000     0.089     0.000     0.000     0.000     0.000     3.000
    -0.125     1.149     0.611    -0.083     0.809    -1.932    -0.975     0.145    -0.279     1.263     0.000     0.074     0.005     0.000     0.859     0.000     0.000     0.001     0.061     5.000
     0.212    -0.161    -0.321    -0.773    -1.640     0.707     1.657     0.285    -0.603     0.172     0.000     0.000     0.010     0.155     0.462     0.370     0.000     0.003     0.000     5.000
     1.339    -2.200     0.456    -0.428    -1.487     0.345    -0.698     0.848     1.927    -0.996     0.000     0.000     0.001     0.962     0.000     0.000     0.006     0.031     0.000     4.000
     0.212    -1.180     0.456    -0.083    -0.110     0.604    -0.975     0.426    -0.473     0.873     0.000     0.001     0.015     0.001     0.935     0.000     0.000     0.046     0.002     5.000
     2.127    -0.889     1.543    -1.290    -0.416    -0.328    -0.975     1.833     2.835    -0.762     0.000     0.000     0.000     0.001     0.000     0.000     0.964     0.035     0.000     7.000
     0.325    -0.161    -0.787    -0.083    -0.722    -0.793    -0.559    -0.981    -0.279     0.951     0.000     0.005     0.558     0.001     0.436     0.000     0.000     0.000     0.000     3.000
     0.325    -0.015    -0.010    -0.255    -0.722     0.086     0.272     0.567     1.797     0.017     0.000     0.000     0.008     0.031     0.677     0.013     0.001     0.270     0.001     5.000
     1.564    -0.307    -0.787    -0.255     0.350    -0.949    -0.698    -1.684     0.435    -1.307     0.023     0.000     0.974     0.002     0.002     0.000     0.000     0.000     0.000     3.000
     0.212    -1.180    -0.787     0.434     0.350    -0.121     0.549     0.567    -0.473     0.484     0.000     0.000     0.034     0.019     0.905     0.012     0.000     0.030     0.001     5.000
     2.352    -0.598    -1.718    -0.945    -1.487    -0.379     4.012    -0.559     1.084    -0.528     0.000     0.000     0.000     0.998     0.000     0.001     0.001     0.000     0.000     4.000
     0.550    -1.035    -1.408     0.089     1.268    -2.190    -1.114    -0.559    -0.473     0.328     0.000     0.002     0.942     0.000     0.056     0.000     0.000     0.000     0.000     3.000
    -0.013     1.441     0.456     0.262    -0.569     1.328     0.410     1.974     0.630     1.263     0.000     0.000     0.000     0.000     0.120     0.012     0.000     0.716     0.152     8.000
    -0.576     1.441    -0.321     0.434     1.421    -0.328    -0.837    -0.840    -1.187     0.172     0.000     0.897     0.001     0.000     0.037     0.000     0.000     0.000     0.065     2.000
    -0.463    -0.161    -2.184     0.262     0.350     0.811     1.380    -0.700     0.370     0.328     0.000     0.013     0.026     0.000     0.447     0.509     0.000     0.000     0.005     6.000
     1.226    -0.889    -0.787     0.779    -0.263    -0.690     0.964    -0.700     0.046     0.718     0.000     0.000     0.229     0.661     0.107     0.001     0.000     0.002     0.000     4.000
    -2.040     1.586     1.388     1.469     1.574     0.656    -1.529    -0.981    -0.668     1.263     0.000     0.612     0.000     0.000     0.000     0.000     0.000     0.000     0.388     2.000
     0.100     0.421    -0.476    -0.428     0.809    -0.276     0.272     0.707     1.343     0.951     0.000     0.000     0.001     0.000     0.836     0.038     0.000     0.104     0.021     5.000
     1.451    -2.345    -0.010     0.262    -0.569     0.759     0.826    -0.137     0.305    -1.385     0.002     0.000     0.005     0.992     0.000     0.000     0.000     0.000     0.000     4.000
    -1.139     1.149     0.301     0.089     0.962     1.018    -1.114     1.270    -0.668     1.107     0.000     0.003     0.000     0.000     0.018     0.000     0.000     0.000     0.979     9.000
    -0.576    -1.035     0.145     1.469    -2.711    -0.949     1.241    -2.106    -0.149     0.795     0.001     0.001     0.966     0.003     0.029     0.000     0.000     0.000     0.000     3.000
     0.888    -0.598     1.077    -1.462    -3.017    -1.207     0.549     1.552     1.473     1.263     0.000     0.000     0.000     0.941     0.003     0.000     0.022     0.035     0.000     4.000
     0.550     0.276    -0.787    -0.255     0.196    -0.017    -1.114    -0.277    -0.798     0.017     0.000     0.008     0.157     0.000     0.831     0.000     0.000     0.002     0.001     5.000
    -0.914     0.858    -1.097     0.262     0.196     0.190     0.687    -0.700    -0.927     1.029     0.000     0.422     0.003     0.000     0.450     0.005     0.000     0.000     0.120     5.000
     0.212     0.276    -1.097     0.089     0.350    -0.328     0.964     0.567     0.500     0.640     0.000     0.000     0.003     0.002     0.790     0.171     0.000     0.030     0.004     5.000
     0.550    -0.307     0.301     0.434    -0.263     0.138    -0.837     0.426    -0.473     0.017     0.000     0.000     0.031     0.002     0.895     0.000     0.000     0.070     0.002     5.000
     0.550    -0.015     0.767     0.779    -1.487    -0.535     0.549     0.426     0.759     0.562     0.000     0.000     0.012     0.137     0.727     0.001     0.000     0.122     0.000     5.000
    -0.013    -0.015     0.301    -0.255    -0.110    -1.828     0.272    -0.700    -0.733    -0.061     0.000     0.010     0.731     0.000     0.258     0.000     0.000     0.000     0.000     3.000
    -0.238     0.421     0.145     0.607     0.656     1.173    -0.559     0.285    -0.149     1.263     0.000     0.009     0.000     0.000     0.496     0.000     0.000     0.006     0.490     5.000
     0.438    -0.452    -0.787    -0.600    -0.263     0.707    -0.282    -0.700    -0.798    -0.139     0.000     0.003     0.455     0.003     0.538     0.001     0.000     0.000     0.000     5.000
     0.212    -0.598    -0.787    -3.531    -2.711    -3.070     1.657    -1.825    -0.798    -1.541     0.998     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     1.000
     0.100    -1.326    -0.321    -0.773    -0.263    -0.897    -0.282    -0.418    -0.798    -0.217     0.001     0.001     0.881     0.004     0.114     0.000     0.000     0.000     0.000     3.000
     0.550    -0.743    -2.029    -1.117     1.115     1.070    -0.005    -1.262     0.370    -1.541     0.002     0.001     0.956     0.001     0.037     0.002     0.000     0.000     0.000     3.000
     1.001    -1.035     1.077     0.262    -1.487    -0.586     0.133    -1.825    -0.343    -2.631     0.773     0.000     0.225     0.002     0.000     0.000     0.000     0.000     0.000     1.000
    -0.351     1.441     0.922     0.779     0.043     0.086     0.964     0.145    -0.279     1.263     0.000     0.005     0.000     0.000     0.405     0.007     0.000     0.001     0.582     9.000
     0.776     0.130    -2.029    -0.428     1.115     1.173     0.964     0.989    -0.343     0.873     0.000     0.000     0.000     0.001     0.155     0.733     0.000     0.110     0.001     6.000
    -1.139     1.004    -0.942     0.089     1.727     1.432    -0.282    -0.137    -0.668     0.951     0.000     0.141     0.000     0.000     0.025     0.000     0.000     0.000     0.835     9.000
     0.438     0.276    -0.476    -1.117     0.350    -0.949    -1.391     0.707    -0.279     0.718     0.000     0.001     0.016     0.000     0.952     0.000     0.000     0.030     0.001     5.000
    -0.125     0.858    -1.874    -2.152     1.115     0.293     1.934    -0.981    -0.473    -0.295     0.000     0.001     0.005     0.000     0.021     0.972     0.000     0.000     0.000     6.000
     2.127    -2.200     0.922    -0.083    -1.181    -0.172     0.964     1.552     0.435     0.017     0.000     0.000     0.000     0.949     0.000     0.000     0.046     0.006     0.000     4.000
    -1.702     1.732    -0.010     1.986     0.350     1.018    -0.421     1.270    -0.538     0.328     0.000     0.001     0.000     0.000     0.001     0.000     0.000     0.000     0.997     9.000
    -0.351    -1.035     1.233     0.779     0.043     0.190     0.272     0.707    -1.187     0.406     0.000     0.002     0.005     0.000     0.954     0.001     0.000     0.009     0.029     5.000
    -0.125    -0.161     0.456    -0.600    -0.110    -0.431    -0.282     0.426     0.435     0.406     0.000     0.001     0.016     0.000     0.967     0.001     0.000     0.011     0.004     5.000
     0.776    -1.472     1.388     1.296    -0.569    -0.017    -0.975     1.552    -0.214     0.951     0.000     0.000     0.000     0.004     0.047     0.000     0.000     0.949     0.000     8.000
    -0.801    -0.015     1.233     0.607     1.574     1.380    -1.252    -0.137    -0.862    -2.320     0.000     0.583     0.006     0.000     0.075     0.000     0.000     0.000     0.336     2.000
    -0.013     1.004     0.611     1.296    -0.263     0.449    -1.114    -0.559    -1.122     0.640     0.000     0.137     0.006     0.000     0.690     0.000     0.000     0.000     0.167     5.000
     1.677    -2.345     0.456    -0.083    -3.782    -1.000    -0.005     1.270     1.473     0.095     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     4.000
    -0.463     0.421     1.388    -0.428     0.043    -0.379     0.826    -1.544    -0.279     0.172     0.000     0.320     0.245     0.000     0.423     0.001     0.000     0.000     0.011     5.000
     2.014     0.130     1.388     1.469    -0.416    -0.328    -0.282     0.145     0.175    -1.385     0.000     0.000     0.046     0.444     0.058     0.000     0.002     0.451     0.000     8.000
    -0.013    -0.307    -0.010     0.434    -0.569    -0.742    -0.559    -0.981    -0.733    -1.852     0.000     0.003     0.973     0.000     0.023     0.000     0.000     0.000     0.000     3.000
    -0.351     0.130     0.145    -0.773    -0.416    -0.949    -0.698    -0.700    -0.927    -1.852     0.000     0.022     0.915     0.000     0.063     0.000     0.000     0.000     0.000     3.000
    -0.351     1.004    -1.252    -0.428     1.574     0.449    -0.698     0.567    -0.084     1.263     0.000     0.025     0.000     0.000     0.475     0.002     0.000     0.002     0.496     9.000
     0.438     0.276    -0.010    -0.083    -0.875    -1.104     0.826     0.426    -0.084     0.017     0.000     0.000     0.055     0.059     0.863     0.010     0.000     0.013     0.000     5.000
     1.564    -1.326     0.611     0.779    -0.569    -0.793     0.964     0.285    -0.603     0.406     0.000     0.000     0.004     0.983     0.007     0.000     0.000     0.006     0.000     4.000
     0.325     0.713     0.922    -0.255     0.809    -1.569     0.410    -0.418    -0.084    -0.528     0.000     0.015     0.303     0.000     0.676     0.001     0.000     0.001     0.004     5.000
    -0.801     1.149    -0.165    -0.255     0.962     1.070     1.103     0.004    -1.187     0.328     0.000     0.048     0.000     0.000     0.184     0.060     0.000     0.000     0.707     9.000
    -1.477     2.023    -2.961    -0.600     1.115    -0.121    -1.391    -1.122    -0.343    -2.242     0.000     0.998     0.001     0.000     0.001     0.000     0.000     0.000     0.000     2.000
     0.888    -1.908     1.388    -0.083    -0.416     0.397    -0.975     0.285     1.862     1.029     0.000     0.000     0.009     0.139     0.124     0.000     0.003     0.725     0.000     8.000
     0.325    -0.307    -2.340    -1.290     0.196     0.656     2.627     0.004     0.824     0.095     0.000     0.000     0.000     0.001     0.001     0.998     0.000     0.000     0.000     6.000
     0.438     0.276     0.145     1.124     0.196    -0.897    -0.559    -0.137    -0.798     0.328     0.000     0.009     0.080     0.000     0.903     0.000     0.000     0.003     0.005     5.000
     1.789    -1.180     0.456    -1.807    -1.946    -2.863     0.826    -1.262     2.121    -1.151     0.946     0.000     0.001     0.052     0.000     0.000     0.000     0.000     0.000     1.000
    -0.013    -0.015    -1.252    -1.290     0.043     2.001    -0.421     0.567    -0.473     0.406     0.000     0.001     0.001     0.000     0.941     0.020     0.000     0.021     0.015     5.000
    -1.139    -0.161     0.456     0.607     1.421     0.914    -0.005    -0.700     0.111     0.640     0.000     0.471     0.001     0.000     0.100     0.000     0.000     0.000     0.429     2.000
    -1.139     0.567     0.767    -0.255     0.196    -0.379    -0.698    -1.544    -1.187    -1.697     0.000     0.945     0.048     0.000     0.007     0.000     0.000     0.000     0.001     2.000
     0.438     0.130     2.320     0.607     0.962    -0.224     0.826    -0.840     0.046    -0.840     0.000     0.018     0.277     0.001     0.675     0.003     0.000     0.002     0.024     5.000
    -0.013     1.004    -0.165     0.262    -0.569    -0.793    -0.421    -0.840    -1.187     1.263     0.000     0.092     0.048     0.000     0.853     0.000     0.000     0.000     0.007     5.000
    -0.013    -0.452     0.456    -0.083    -0.722     0.242     0.272    -0.559    -0.603    -0.217     0.000     0.005     0.295     0.002     0.696     0.001     0.000     0.000     0.001     5.000
    -0.576    -0.307    -0.631     0.434     0.656     0.500    -0.005     0.145     0.565     0.172     0.000     0.023     0.008     0.000     0.890     0.004     0.000     0.003     0.072     5.000
     0.438     0.858    -1.874    -0.600     0.656     1.949     1.241    -0.277    -1.187     1.107     0.000     0.000     0.000     0.000     0.174     0.817     0.000     0.000     0.008     6.000
     0.438    -1.472    -0.165    -0.773    -0.263     0.190    -0.282    -1.262     0.305    -0.762     0.014     0.000     0.963     0.005     0.018     0.000     0.000     0.000     0.000     3.000
     1.451    -1.035     0.145     0.262    -0.263     0.500    -0.559     0.707     1.603     0.640     0.000     0.000     0.000     0.064     0.016     0.000     0.011     0.909     0.000     8.000
    -1.364    -0.452     0.767     0.262     1.574     1.691    -1.391    -0.559    -0.733    -0.295     0.000     0.781     0.000     0.000     0.017     0.000     0.000     0.000     0.201     2.000
     0.438    -1.035     0.301    -2.669     0.962    -2.553    -0.559    -1.966    -0.019    -2.787     0.878     0.000     0.122     0.000     0.000     0.000     0.000     0.000     0.000     1.000
     0.776     0.130     1.233     1.296    -0.416     0.552    -0.559    -0.137     0.435     0.328     0.000     0.000     0.014     0.002     0.843     0.000     0.000     0.131     0.009     5.000
    -0.013    -0.452    -1.097    -0.255     0.350     0.914    -0.005    -0.418    -0.668    -0.996     0.000     0.015     0.340     0.000     0.637     0.005     0.000     0.000     0.002     5.000
     1.226     0.276    -1.563     0.089    -0.416    -0.690     0.272    -0.277    -0.862     0.017     0.000     0.000     0.409     0.107     0.477     0.002     0.000     0.004     0.000     5.000
     0.212    -1.035     0.145    -0.773    -0.875    -0.328     0.549    -1.966    -0.603    -0.061     0.014     0.000     0.975     0.001     0.010     0.000     0.000     0.000     0.000     3.000
     3.141    -2.491    -1.718    -2.324    -1.640     1.018     1.241     1.552    -0.538     0.017     0.000     0.000     0.000     0.991     0.000     0.000     0.008     0.000     0.000     4.000
    -1.364     0.713    -0.942     0.262     1.574     0.552    -0.005    -0.137    -0.538     0.873     0.000     0.375     0.000     0.000     0.051     0.000     0.000     0.000     0.574     9.000
    -0.351    -0.307     0.456     0.607    -1.028    -0.276    -0.698     0.426    -0.862     0.017     0.000     0.005     0.030     0.000     0.958     0.000     0.000     0.002     0.005     5.000
    -1.927     0.421     0.767    -0.083     0.656    -0.742    -0.421    -1.966    -1.057    -2.709     0.000     0.994     0.006     0.000     0.000     0.000     0.000     0.000     0.000     2.000
     0.100     0.421     0.145    -0.773    -0.416     0.190    -0.975     0.567     2.186     0.562     0.000     0.000     0.002     0.000     0.765     0.000     0.000     0.227     0.005     5.000
    -1.252    -1.035     0.611     0.262     1.421     0.397    -1.252    -1.122    -0.019    -0.295     0.000     0.961     0.012     0.000     0.020     0.000     0.000     0.000     0.007     2.000
    -0.914     1.441    -0.165    -0.600     1.115     1.121    -0.837     0.145    -0.733     1.185     0.000     0.068     0.000     0.000     0.057     0.000     0.000     0.000     0.875     9.000
     0.325    -1.326    -0.476     1.296    -0.722     0.604     0.826     1.130    -0.084     0.951     0.000     0.000     0.001     0.105     0.446     0.011     0.000     0.437     0.000     5.000
    -0.576     0.858     0.145     0.262    -0.569     0.656     0.272     1.130     0.046     1.185     0.000     0.001     0.000     0.000     0.675     0.006     0.000     0.017     0.301     5.000
    -1.139     0.276    -0.787     0.089     0.656    -1.104    -0.837    -0.700    -1.057     1.263     0.000     0.908     0.004     0.000     0.080     0.000     0.000     0.000     0.009     2.000
     0.100    -0.889    -0.631     0.089    -0.569    -1.518    -0.698    -1.122    -0.798     0.172     0.000     0.002     0.967     0.000     0.031     0.000     0.000     0.000     0.000     3.000
    -0.351     0.567     0.922     1.296     0.196     0.242     2.904     0.848     1.408     1.263     0.000     0.000     0.000     0.000     0.022     0.956     0.000     0.003     0.018     6.000
    -1.139     1.295     1.077    -0.083     0.809     0.086    -0.421    -0.700    -0.798     0.017     0.000     0.743     0.000     0.000     0.036     0.000     0.000     0.000     0.220     2.000
    -0.689     0.130    -0.942    -0.773     0.809     1.484    -0.698    -0.277    -0.603    -0.451     0.000     0.296     0.012     0.000     0.589     0.001     0.000     0.000     0.102     5.000
    -0.125     0.858    -0.165    -0.945    -0.416    -0.017     1.103     0.145     0.630     0.328     0.000     0.001     0.004     0.000     0.764     0.221     0.000     0.002     0.007     5.000
     0.776     0.567     0.145    -0.945    -0.416    -2.656    -0.144    -0.137    -0.084     0.328     0.000     0.000     0.561     0.012     0.426     0.000     0.000     0.001     0.000     3.000
     0.550    -1.035    -0.321    -0.083    -1.028    -0.845     0.687     0.707     1.603    -0.528     0.000     0.000     0.017     0.901     0.048     0.001     0.001     0.032     0.000     4.000
    -0.463    -0.743    -0.010    -0.255    -0.416    -0.483    -0.837    -0.700    -1.057    -0.451     0.000     0.047     0.731     0.000     0.222     0.000     0.000     0.000     0.000     3.000
     0.438    -0.598    -0.476    -0.773     0.503    -1.466    -0.975    -1.122    -0.862     0.095     0.000     0.003     0.960     0.000     0.037     0.000     0.000     0.000     0.000     3.000
     2.465    -2.928    -0.631     1.641    -2.252    -1.725     2.488    -1.122    -0.927     0.250     0.003     0.000     0.000     0.997     0.000     0.000     0.000     0.000     0.000     4.000
     1.113    -0.307    -1.874    -1.462    -0.263    -1.052    -0.144    -0.277     1.343    -1.541     0.034     0.000     0.737     0.208     0.020     0.000     0.000     0.001     0.000     3.000
    -1.815     0.713    -2.029    -0.083     0.350     0.604    -0.698    -0.700    -0.862    -1.930     0.000     0.988     0.002     0.000     0.006     0.000     0.000     0.000     0.003     2.000
     0.438    -0.015     0.301     1.641     0.809    -1.466    -0.005     0.567     0.500    -1.697     0.000     0.001     0.253     0.004     0.662     0.000     0.000     0.075     0.003     5.000
    -0.238     0.276    -0.010    -0.255    -0.722     0.035    -0.698     1.692    -0.343     1.107     0.000     0.000     0.000     0.000     0.822     0.000     0.000     0.159     0.019     5.000
    -0.463     1.004     0.922     1.296     1.268     1.949    -1.114    -0.137    -0.408     0.328     0.000     0.019     0.000     0.000     0.018     0.000     0.000     0.000     0.963     9.000
     1.451    -1.617     1.543    -2.324    -0.722    -0.121     0.133    -0.277     1.538    -1.619     0.201     0.000     0.019     0.777     0.000     0.000     0.002     0.000     0.000     4.000
    -0.238    -0.307    -0.942    -0.945     1.115    -0.483    -1.252    -1.825    -0.668    -0.139     0.000     0.331     0.643     0.000     0.026     0.000     0.000     0.000     0.000     3.000
     2.240    -1.180    -0.942    -2.152     0.196    -0.535     0.964     2.396     2.770    -0.295     0.000     0.000     0.000     0.000     0.000     0.000     0.999     0.000     0.000     7.000
    -1.364     1.877     0.456     0.951     0.196     1.070    -0.144     0.707    -0.408     1.029     0.000     0.003     0.000     0.000     0.006     0.000     0.000     0.000     0.992     9.000
     0.325     0.713     1.233     0.779    -0.569    -0.328    -0.421     1.552    -0.019    -0.606     0.000     0.000     0.000     0.000     0.412     0.000     0.000     0.576     0.011     8.000
     0.212     0.130     0.456    -0.083    -3.170     0.345     2.072    -0.840     0.046    -0.217     0.001     0.000     0.081     0.757     0.135     0.026     0.000     0.000     0.000     4.000
     0.663    -0.743     0.301     1.641    -0.416     1.535    -0.005     1.270     1.667    -0.295     0.000     0.000     0.000     0.002     0.012     0.000     0.000     0.986     0.000     8.000
     1.789    -0.307     0.145     0.607    -0.875    -0.121     0.964    -0.277     0.046    -1.774     0.001     0.000     0.026     0.968     0.003     0.000     0.000     0.001     0.000     4.000
    -0.125    -0.307     0.767    -0.428     0.809    -0.845    -0.005    -0.559    -0.019     0.328     0.000     0.043     0.208     0.000     0.743     0.000     0.000     0.000     0.005     5.000
     2.127    -3.364    -0.942    -0.600    -0.110    -2.346     0.549    -1.684    -0.408    -3.410     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000
     1.451     0.567     0.145     0.089     0.503     0.552    -0.837     1.692     0.111     0.718     0.000     0.000     0.000     0.000     0.007     0.000     0.000     0.992     0.000     8.000
     2.578     1.295     0.922    -0.428    -1.334    -0.172     0.410     1.833     2.511     0.484     0.000     0.000     0.000     0.000     0.000     0.000     0.989     0.011     0.000     7.000
    -0.801     1.004     2.630     0.607    -0.110     1.898    -1.114     0.285     0.759    -0.528     0.000     0.004     0.000     0.000     0.037     0.000     0.000     0.000     0.958     9.000
    -0.125     0.567    -0.010     0.262    -0.416    -0.742    -0.698     1.130     0.046     0.328     0.000     0.001     0.002     0.000     0.939     0.000     0.000     0.044     0.015     5.000
     1.226    -3.073     0.611     0.434     0.809    -1.932    -0.837    -0.559     0.954    -2.086     0.689     0.000     0.289     0.022     0.000     0.000     0.000     0.000     0.000     1.000
